experiment_id,selection_mode,dataset_index,path,true_class,predicted_class,confidence,correct,figure_path
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2872,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_827.tif,PermanentCrop,AnnualCrop,0.9899144172668457,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4522,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1551.tif,PermanentCrop,AnnualCrop,0.8787004351615906,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4574,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1705.tif,PermanentCrop,AnnualCrop,0.8262534141540527,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4635,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2360.tif,PermanentCrop,AnnualCrop,0.9925986528396606,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_07_PermanentCrop_to_AnnualCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,184,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1757.tif,HerbaceousVegetation,PermanentCrop,0.7003481388092041,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_00_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,599,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_294.tif,HerbaceousVegetation,PermanentCrop,0.5751156210899353,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_01_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,761,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1707.tif,HerbaceousVegetation,PermanentCrop,0.8715275526046753,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_02_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,771,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1101.tif,HerbaceousVegetation,PermanentCrop,0.9298502802848816,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_03_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1208,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_335.tif,HerbaceousVegetation,PermanentCrop,0.4082106053829193,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1421,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_637.tif,HerbaceousVegetation,PermanentCrop,0.9944086670875549,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,2765,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_301.tif,HerbaceousVegetation,PermanentCrop,0.4981100261211395,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,3809,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2740.tif,HerbaceousVegetation,PermanentCrop,0.5957868695259094,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_07_HerbaceousVegetation_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,261,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1366.tif,River,Highway,0.7385757565498352,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_00_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,303,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_479.tif,River,Highway,0.6045392155647278,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_01_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1280,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_786.tif,River,Highway,0.5634212493896484,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_02_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1684,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_83.tif,River,Highway,0.8798976540565491,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_03_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,3794,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_84.tif,River,Highway,0.8883042335510254,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4651,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1701.tif,River,Highway,0.559136688709259,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,5166,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1770.tif,River,Highway,0.6768978238105774,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_River_to_Highway.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1525,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_643.tif,Industrial,Residential,0.927209198474884,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_00_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,1597,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_431.tif,Industrial,Residential,0.5924113988876343,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_01_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,3548,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_2360.tif,Industrial,Residential,0.5996560454368591,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_02_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,3888,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1304.tif,Industrial,Residential,0.6018961071968079,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_03_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,4534,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1044.tif,Industrial,Residential,0.5957112312316895,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_04_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,5106,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_2365.tif,Industrial,Residential,0.802649736404419,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_05_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,confusion_pair,5226,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1466.tif,Industrial,Residential,0.591427206993103,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_confusion_pair_06_Industrial_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,27,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1129.tif,Residential,Residential,0.9999998807907104,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_00_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,30,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2920.tif,Residential,Residential,0.999885082244873,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_01_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,53,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_478.tif,Residential,Residential,0.7484279274940491,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_02_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,72,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_397.tif,Residential,Residential,0.999998927116394,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_03_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,73,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1747.tif,Residential,Residential,0.9995455145835876,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_04_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,78,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1071.tif,Residential,Residential,0.9999998807907104,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_05_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,81,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_27.tif,Residential,Residential,0.99993896484375,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_06_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,88,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_669.tif,Residential,Residential,0.9999603033065796,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_07_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,35,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_555.tif,River,River,0.9998810291290283,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_00_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,51,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_651.tif,River,River,0.9997014403343201,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_01_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,62,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_606.tif,River,River,0.996997594833374,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_02_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,67,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1798.tif,River,River,0.9996623992919922,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_03_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,85,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_550.tif,River,River,0.9861763119697571,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_04_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,96,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_840.tif,River,River,0.9999011754989624,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_05_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,98,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_542.tif,River,River,0.9979650974273682,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_06_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,101,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_1117.tif,River,River,0.873546838760376,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_07_River_to_River.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,PermanentCrop,PermanentCrop,0.9991338849067688,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_00_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,8,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_580.tif,PermanentCrop,PermanentCrop,0.595081627368927,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_01_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,29,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1680.tif,PermanentCrop,PermanentCrop,0.9962702989578247,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_02_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,32,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2348.tif,PermanentCrop,PermanentCrop,0.9999845027923584,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_03_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,33,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1643.tif,PermanentCrop,PermanentCrop,0.9691560864448547,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_04_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,60,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1131.tif,PermanentCrop,PermanentCrop,0.7405684590339661,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_05_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,63,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_417.tif,PermanentCrop,HerbaceousVegetation,0.863772988319397,False,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_06_PermanentCrop_to_HerbaceousVegetation.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,class_examples,79,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_542.tif,PermanentCrop,PermanentCrop,0.9664689302444458,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_class_examples_07_PermanentCrop_to_PermanentCrop.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,188,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2287.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_00_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,207,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2099.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_01_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,285,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_593.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_02_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,329,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1592.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_03_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,376,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2862.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_04_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,593,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2738.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_05_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,602,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1077.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_06_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,616,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_886.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_07_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,673,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2864.tif,SeaLake,SeaLake,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_08_SeaLake_to_SeaLake.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,696,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2815.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_09_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,704,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1262.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_10_Residential_to_Residential.png
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,correct_high_confidence,824,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_555.tif,Residential,Residential,1.0,True,reports\figures\gradcam\v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42_layer3_correct_high_confidence_11_Residential_to_Residential.png
