sample_index,batch_index,band_index,band_name,true_label,baseline_pred,baseline_confidence,target_class,baseline_target_confidence,occluded_pred,occluded_confidence,occluded_target_confidence,confidence_drop,prediction_changed,metadata
2333,72,4,B6,2,2,0.996295154094696,2,0.996295154094696,2,0.996290922164917,0.996290922164917,4.231929779052734e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2720.tif', 'class_name': 'HerbaceousVegetation'}"
2334,72,4,B6,8,8,0.9999359846115112,8,0.9999359846115112,8,0.9999319314956665,0.9999319314956665,4.0531158447265625e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_842.tif', 'class_name': 'River'}"
2335,72,4,B6,6,0,0.8230568766593933,0,0.8230568766593933,0,0.680999755859375,0.680999755859375,0.1420571208000183,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1187.tif', 'class_name': 'PermanentCrop'}"
2304,72,5,B7,7,7,0.9999939203262329,7,0.9999939203262329,7,0.9999961853027344,0.9999961853027344,-2.2649765014648438e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2186.tif', 'class_name': 'Residential'}"
2305,72,5,B7,0,0,0.8876886367797852,0,0.8876886367797852,0,0.9520580172538757,0.9520580172538757,-0.06436938047409058,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2001.tif', 'class_name': 'AnnualCrop'}"
2306,72,5,B7,0,0,0.9913363456726074,0,0.9913363456726074,0,0.9934180974960327,0.9934180974960327,-0.002081751823425293,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1452.tif', 'class_name': 'AnnualCrop'}"
2307,72,5,B7,6,6,0.538992166519165,6,0.538992166519165,6,0.8200238943099976,0.8200238943099976,-0.2810317277908325,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_598.tif', 'class_name': 'PermanentCrop'}"
2308,72,5,B7,3,3,0.9949808716773987,3,0.9949808716773987,3,0.9886205196380615,0.9886205196380615,0.006360352039337158,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2214.tif', 'class_name': 'Highway'}"
2309,72,5,B7,6,6,0.974624752998352,6,0.974624752998352,6,0.9801933169364929,0.9801933169364929,-0.005568563938140869,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_715.tif', 'class_name': 'PermanentCrop'}"
2310,72,5,B7,7,7,1.0,7,1.0,7,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1561.tif', 'class_name': 'Residential'}"
2311,72,5,B7,7,7,0.9998526573181152,7,0.9998526573181152,7,0.9999171495437622,0.9999171495437622,-6.449222564697266e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2036.tif', 'class_name': 'Residential'}"
2312,72,5,B7,3,3,0.9900872111320496,3,0.9900872111320496,3,0.9928408861160278,0.9928408861160278,-0.0027536749839782715,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_472.tif', 'class_name': 'Highway'}"
2313,72,5,B7,6,6,0.9996532201766968,6,0.9996532201766968,6,0.9996082186698914,0.9996082186698914,4.500150680541992e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_160.tif', 'class_name': 'PermanentCrop'}"
2314,72,5,B7,0,0,0.9914969801902771,0,0.9914969801902771,0,0.9901431798934937,0.9901431798934937,0.0013538002967834473,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2986.tif', 'class_name': 'AnnualCrop'}"
2315,72,5,B7,5,5,0.9941055774688721,5,0.9941055774688721,5,0.9929624199867249,0.9929624199867249,0.0011431574821472168,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_559.tif', 'class_name': 'Pasture'}"
2316,72,5,B7,7,7,0.9996757507324219,7,0.9996757507324219,7,0.9999302625656128,0.9999302625656128,-0.00025451183319091797,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_137.tif', 'class_name': 'Residential'}"
2317,72,5,B7,1,1,0.9996353387832642,1,0.9996353387832642,1,0.9997432827949524,0.9997432827949524,-0.00010794401168823242,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_851.tif', 'class_name': 'Forest'}"
2318,72,5,B7,8,8,0.9932520985603333,8,0.9932520985603333,8,0.9946698546409607,0.9946698546409607,-0.0014177560806274414,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1147.tif', 'class_name': 'River'}"
2319,72,5,B7,0,0,0.9870963096618652,0,0.9870963096618652,0,0.9907350540161133,0.9907350540161133,-0.003638744354248047,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2064.tif', 'class_name': 'AnnualCrop'}"
2320,72,5,B7,0,0,0.9954313039779663,0,0.9954313039779663,0,0.9975304007530212,0.9975304007530212,-0.0020990967750549316,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1764.tif', 'class_name': 'AnnualCrop'}"
2321,72,5,B7,5,5,0.9997288584709167,5,0.9997288584709167,5,0.9997789263725281,0.9997789263725281,-5.0067901611328125e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_108.tif', 'class_name': 'Pasture'}"
2322,72,5,B7,2,2,0.9884135127067566,2,0.9884135127067566,2,0.9776523113250732,0.9776523113250732,0.01076120138168335,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_1218.tif', 'class_name': 'HerbaceousVegetation'}"
2323,72,5,B7,8,8,0.9986361861228943,8,0.9986361861228943,8,0.9979504942893982,0.9979504942893982,0.0006856918334960938,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1782.tif', 'class_name': 'River'}"
2324,72,5,B7,3,3,0.9686112403869629,3,0.9686112403869629,3,0.9508786797523499,0.9508786797523499,0.017732560634613037,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2203.tif', 'class_name': 'Highway'}"
2325,72,5,B7,4,4,0.9997580647468567,4,0.9997580647468567,4,0.9996981620788574,0.9996981620788574,5.990266799926758e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_914.tif', 'class_name': 'Industrial'}"
2326,72,5,B7,1,1,0.9605757594108582,1,0.9605757594108582,1,0.979349672794342,0.979349672794342,-0.018773913383483887,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_1737.tif', 'class_name': 'Forest'}"
2327,72,5,B7,9,9,0.999678373336792,9,0.999678373336792,9,0.9998353719711304,0.9998353719711304,-0.0001569986343383789,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1522.tif', 'class_name': 'SeaLake'}"
2328,72,5,B7,8,8,0.9994133710861206,8,0.9994133710861206,8,0.9991798996925354,0.9991798996925354,0.00023347139358520508,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2276.tif', 'class_name': 'River'}"
2329,72,5,B7,3,3,0.989316463470459,3,0.989316463470459,3,0.9888015985488892,0.9888015985488892,0.0005148649215698242,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1702.tif', 'class_name': 'Highway'}"
2330,72,5,B7,8,8,0.9998757839202881,8,0.9998757839202881,8,0.9997329115867615,0.9997329115867615,0.00014287233352661133,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_258.tif', 'class_name': 'River'}"
2331,72,5,B7,9,9,0.9997896552085876,9,0.9997896552085876,9,0.999855637550354,0.999855637550354,-6.598234176635742e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_647.tif', 'class_name': 'SeaLake'}"
2332,72,5,B7,4,4,0.9992101192474365,4,0.9992101192474365,4,0.9991443157196045,0.9991443157196045,6.580352783203125e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1593.tif', 'class_name': 'Industrial'}"
2333,72,5,B7,2,2,0.996295154094696,2,0.996295154094696,2,0.9925946593284607,0.9925946593284607,0.0037004947662353516,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2720.tif', 'class_name': 'HerbaceousVegetation'}"
2334,72,5,B7,8,8,0.9999359846115112,8,0.9999359846115112,8,0.9998689889907837,0.9998689889907837,6.699562072753906e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_842.tif', 'class_name': 'River'}"
2335,72,5,B7,6,0,0.8230568766593933,0,0.8230568766593933,0,0.8667429685592651,0.8667429685592651,-0.043686091899871826,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1187.tif', 'class_name': 'PermanentCrop'}"
2304,72,6,B8,7,7,0.9999939203262329,7,0.9999939203262329,7,0.9998360872268677,0.9998360872268677,0.00015783309936523438,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2186.tif', 'class_name': 'Residential'}"
2305,72,6,B8,0,0,0.8876886367797852,0,0.8876886367797852,0,0.9889019727706909,0.9889019727706909,-0.10121333599090576,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2001.tif', 'class_name': 'AnnualCrop'}"
2306,72,6,B8,0,0,0.9913363456726074,0,0.9913363456726074,0,0.9964029788970947,0.9964029788970947,-0.005066633224487305,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1452.tif', 'class_name': 'AnnualCrop'}"
2307,72,6,B8,6,6,0.538992166519165,6,0.538992166519165,6,0.8993610739707947,0.8993610739707947,-0.36036890745162964,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_598.tif', 'class_name': 'PermanentCrop'}"
2308,72,6,B8,3,3,0.9949808716773987,3,0.9949808716773987,3,0.9943466782569885,0.9943466782569885,0.0006341934204101562,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2214.tif', 'class_name': 'Highway'}"
2309,72,6,B8,6,6,0.974624752998352,6,0.974624752998352,6,0.9654861688613892,0.9654861688613892,0.00913858413696289,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_715.tif', 'class_name': 'PermanentCrop'}"
2310,72,6,B8,7,7,1.0,7,1.0,7,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1561.tif', 'class_name': 'Residential'}"
2311,72,6,B8,7,7,0.9998526573181152,7,0.9998526573181152,7,0.999630331993103,0.999630331993103,0.00022232532501220703,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2036.tif', 'class_name': 'Residential'}"
2312,72,6,B8,3,3,0.9900872111320496,3,0.9900872111320496,3,0.9930124878883362,0.9930124878883362,-0.002925276756286621,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_472.tif', 'class_name': 'Highway'}"
2313,72,6,B8,6,6,0.9996532201766968,6,0.9996532201766968,6,0.999484658241272,0.999484658241272,0.0001685619354248047,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_160.tif', 'class_name': 'PermanentCrop'}"
2314,72,6,B8,0,0,0.9914969801902771,0,0.9914969801902771,0,0.9914811849594116,0.9914811849594116,1.5795230865478516e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2986.tif', 'class_name': 'AnnualCrop'}"
2315,72,6,B8,5,5,0.9941055774688721,5,0.9941055774688721,5,0.9884309768676758,0.9884309768676758,0.005674600601196289,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_559.tif', 'class_name': 'Pasture'}"
2316,72,6,B8,7,7,0.9996757507324219,7,0.9996757507324219,7,0.9995481371879578,0.9995481371879578,0.00012761354446411133,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_137.tif', 'class_name': 'Residential'}"
2317,72,6,B8,1,1,0.9996353387832642,1,0.9996353387832642,1,0.9993242025375366,0.9993242025375366,0.00031113624572753906,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_851.tif', 'class_name': 'Forest'}"
2318,72,6,B8,8,8,0.9932520985603333,8,0.9932520985603333,8,0.9930417537689209,0.9930417537689209,0.00021034479141235352,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1147.tif', 'class_name': 'River'}"
2319,72,6,B8,0,0,0.9870963096618652,0,0.9870963096618652,0,0.9949219822883606,0.9949219822883606,-0.007825672626495361,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2064.tif', 'class_name': 'AnnualCrop'}"
2320,72,6,B8,0,0,0.9954313039779663,0,0.9954313039779663,0,0.9984126091003418,0.9984126091003418,-0.0029813051223754883,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1764.tif', 'class_name': 'AnnualCrop'}"
2321,72,6,B8,5,5,0.9997288584709167,5,0.9997288584709167,5,0.9995280504226685,0.9995280504226685,0.00020080804824829102,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_108.tif', 'class_name': 'Pasture'}"
2322,72,6,B8,2,2,0.9884135127067566,2,0.9884135127067566,2,0.9786368608474731,0.9786368608474731,0.009776651859283447,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_1218.tif', 'class_name': 'HerbaceousVegetation'}"
2323,72,6,B8,8,8,0.9986361861228943,8,0.9986361861228943,8,0.996429979801178,0.996429979801178,0.0022062063217163086,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1782.tif', 'class_name': 'River'}"
2324,72,6,B8,3,3,0.9686112403869629,3,0.9686112403869629,3,0.8853511214256287,0.8853511214256287,0.08326011896133423,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2203.tif', 'class_name': 'Highway'}"
2325,72,6,B8,4,4,0.9997580647468567,4,0.9997580647468567,4,0.9998898506164551,0.9998898506164551,-0.00013178586959838867,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_914.tif', 'class_name': 'Industrial'}"
2326,72,6,B8,1,1,0.9605757594108582,1,0.9605757594108582,1,0.6169531941413879,0.6169531941413879,0.3436225652694702,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_1737.tif', 'class_name': 'Forest'}"
2327,72,6,B8,9,9,0.999678373336792,9,0.999678373336792,9,0.999817430973053,0.999817430973053,-0.00013905763626098633,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1522.tif', 'class_name': 'SeaLake'}"
2328,72,6,B8,8,8,0.9994133710861206,8,0.9994133710861206,8,0.9991494417190552,0.9991494417190552,0.0002639293670654297,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2276.tif', 'class_name': 'River'}"
2329,72,6,B8,3,3,0.989316463470459,3,0.989316463470459,3,0.9868609309196472,0.9868609309196472,0.0024555325508117676,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1702.tif', 'class_name': 'Highway'}"
2330,72,6,B8,8,8,0.9998757839202881,8,0.9998757839202881,8,0.9996265172958374,0.9996265172958374,0.0002492666244506836,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_258.tif', 'class_name': 'River'}"
2331,72,6,B8,9,9,0.9997896552085876,9,0.9997896552085876,9,0.9998975992202759,0.9998975992202759,-0.00010794401168823242,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_647.tif', 'class_name': 'SeaLake'}"
2332,72,6,B8,4,4,0.9992101192474365,4,0.9992101192474365,4,0.9963285326957703,0.9963285326957703,0.0028815865516662598,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1593.tif', 'class_name': 'Industrial'}"
2333,72,6,B8,2,2,0.996295154094696,2,0.996295154094696,2,0.9907733201980591,0.9907733201980591,0.005521833896636963,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2720.tif', 'class_name': 'HerbaceousVegetation'}"
2334,72,6,B8,8,8,0.9999359846115112,8,0.9999359846115112,8,0.9997997879981995,0.9997997879981995,0.00013619661331176758,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_842.tif', 'class_name': 'River'}"
2335,72,6,B8,6,0,0.8230568766593933,0,0.8230568766593933,0,0.8956699967384338,0.8956699967384338,-0.07261312007904053,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1187.tif', 'class_name': 'PermanentCrop'}"
2304,72,7,B8A,7,7,0.9999939203262329,7,0.9999939203262329,7,0.9999990463256836,0.9999990463256836,-5.125999450683594e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2186.tif', 'class_name': 'Residential'}"
2305,72,7,B8A,0,0,0.8876886367797852,0,0.8876886367797852,0,0.9647721648216248,0.9647721648216248,-0.0770835280418396,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2001.tif', 'class_name': 'AnnualCrop'}"
2306,72,7,B8A,0,0,0.9913363456726074,0,0.9913363456726074,0,0.9896501302719116,0.9896501302719116,0.0016862154006958008,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1452.tif', 'class_name': 'AnnualCrop'}"
2307,72,7,B8A,6,6,0.538992166519165,6,0.538992166519165,2,0.4831508994102478,0.4788075089454651,0.06018465757369995,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_598.tif', 'class_name': 'PermanentCrop'}"
2308,72,7,B8A,3,3,0.9949808716773987,3,0.9949808716773987,3,0.9934179782867432,0.9934179782867432,0.0015628933906555176,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2214.tif', 'class_name': 'Highway'}"
2309,72,7,B8A,6,6,0.974624752998352,6,0.974624752998352,6,0.9609957933425903,0.9609957933425903,0.013628959655761719,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_715.tif', 'class_name': 'PermanentCrop'}"
2310,72,7,B8A,7,7,1.0,7,1.0,7,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1561.tif', 'class_name': 'Residential'}"
2311,72,7,B8A,7,7,0.9998526573181152,7,0.9998526573181152,7,0.9999262094497681,0.9999262094497681,-7.355213165283203e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2036.tif', 'class_name': 'Residential'}"
2312,72,7,B8A,3,3,0.9900872111320496,3,0.9900872111320496,3,0.9904854893684387,0.9904854893684387,-0.00039827823638916016,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_472.tif', 'class_name': 'Highway'}"
2313,72,7,B8A,6,6,0.9996532201766968,6,0.9996532201766968,6,0.9995585083961487,0.9995585083961487,9.47117805480957e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_160.tif', 'class_name': 'PermanentCrop'}"
2314,72,7,B8A,0,0,0.9914969801902771,0,0.9914969801902771,0,0.9927405714988708,0.9927405714988708,-0.00124359130859375,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2986.tif', 'class_name': 'AnnualCrop'}"
2315,72,7,B8A,5,5,0.9941055774688721,5,0.9941055774688721,5,0.9892305731773376,0.9892305731773376,0.004875004291534424,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_559.tif', 'class_name': 'Pasture'}"
