class,path,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2422.tif,1295.4384765625,1005.52783203125,852.087158203125,601.236328125,797.730224609375,1647.91357421875,2008.91357421875,1912.743408203125,443.04296875,7.812744140625,1151.745361328125,598.020751953125,2179.27294921875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2423.tif,1512.11279296875,1356.003662109375,1371.722900390625,1653.29541015625,1828.951416015625,2271.42529296875,2537.648193359375,2464.753173828125,651.43896484375,12.296630859375,2844.89892578125,2049.08642578125,2803.51904296875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2424.tif,1235.577880859375,1009.09912109375,979.5126953125,824.8984375,1107.003173828125,2230.8505859375,2721.529296875,2593.673828125,831.12109375,15.7392578125,1768.764892578125,1040.157470703125,2893.632080078125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2425.tif,1591.73828125,1225.416015625,1008.555908203125,829.531982421875,1212.689208984375,2166.51708984375,2542.447265625,2496.969970703125,925.703857421875,15.088134765625,1972.745361328125,1122.981689453125,2840.353515625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2426.tif,1333.84375,1018.7041015625,856.769775390625,627.11572265625,857.1162109375,1827.982666015625,2262.4990234375,2151.302490234375,526.81494140625,8.709228515625,1363.267822265625,726.325927734375,2495.5166015625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2427.tif,1124.3115234375,890.777587890625,830.886474609375,603.282470703125,923.71728515625,2410.248779296875,3020.19189453125,2958.76171875,937.50927734375,9.08935546875,1685.74462890625,846.47900390625,3291.621337890625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2428.tif,1395.607666015625,1170.349853515625,1065.689697265625,948.219970703125,1135.832275390625,1746.693115234375,2007.283203125,1902.615966796875,472.152099609375,8.76416015625,1620.89599609375,1067.084716796875,2169.154296875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2429.tif,1224.955322265625,1005.64111328125,967.322998046875,764.239501953125,1096.446044921875,2531.58349609375,3210.492919921875,3060.787353515625,834.650390625,9.146728515625,1732.603271484375,918.4736328125,3431.76123046875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_243.tif,1292.22998046875,952.49755859375,761.808837890625,541.00732421875,745.97705078125,1698.22314453125,2171.3330078125,2077.189697265625,440.421875,8.593505859375,1238.617919921875,548.705322265625,2484.14599609375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2430.tif,1245.654052734375,976.051513671875,874.31201171875,663.252685546875,1041.802490234375,2102.849365234375,2476.21044921875,2466.107177734375,1038.989990234375,13.637451171875,1623.10107421875,930.49755859375,2727.642333984375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2431.tif,1577.523193359375,1396.035888671875,1357.60205078125,1616.66552734375,1757.820068359375,2101.265869140625,2374.41796875,2224.287841796875,498.89453125,12.582763671875,2638.847412109375,1828.95263671875,2569.62646484375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2432.tif,1049.050537109375,765.310791015625,645.853515625,386.750244140625,711.030029296875,1979.626953125,2547.172607421875,2498.7529296875,619.579345703125,8.36572265625,1388.6142578125,569.580078125,2897.477783203125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2433.tif,1215.734130859375,997.022216796875,1035.01171875,780.69287109375,1336.875244140625,3232.95263671875,3924.35400390625,3807.103515625,1196.462158203125,9.08447265625,1712.248779296875,847.077392578125,4213.396484375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2434.tif,1264.4228515625,945.264404296875,805.441162109375,541.964111328125,890.45458984375,2187.073974609375,2651.486572265625,2613.7138671875,1141.59912109375,9.433349609375,1496.295654296875,789.8095703125,2896.6630859375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2435.tif,1291.883544921875,1005.9345703125,848.1767578125,674.87353515625,842.31884765625,1662.68505859375,2041.155517578125,1972.771240234375,463.680908203125,8.788818359375,1356.5234375,711.910400390625,2256.41357421875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2436.tif,1146.6611328125,874.84130859375,827.8251953125,555.755859375,920.7919921875,2540.351806640625,3205.144775390625,3124.691650390625,1049.014892578125,8.8916015625,1620.56201171875,794.528076171875,3478.68798828125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2437.tif,1245.731689453125,942.39599609375,746.71630859375,507.303466796875,691.6123046875,1425.639404296875,1687.889892578125,1649.318603515625,692.97705078125,8.00537109375,926.841796875,497.53515625,1805.076416015625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2438.tif,1203.27392578125,936.71484375,885.25830078125,717.4716796875,1071.508056640625,2349.40283203125,2911.006591796875,2852.939208984375,735.694091796875,9.58740234375,1982.11962890625,997.426025390625,3305.931396484375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2439.tif,1247.715087890625,1065.0703125,1011.86962890625,955.268798828125,1276.27783203125,2012.117431640625,2330.939697265625,2299.853515625,801.046142578125,14.732421875,2252.850341796875,1353.205078125,2607.08935546875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_244.tif,1059.864990234375,801.983642578125,776.756591796875,484.589599609375,952.197998046875,2759.403564453125,3442.58544921875,3360.365234375,1285.135498046875,17.064453125,1695.55810546875,792.456787109375,3744.7841796875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2440.tif,1847.7060546875,1436.960693359375,1084.0712890625,968.62451171875,1123.9267578125,1357.073486328125,1487.19921875,1498.91259765625,716.4375,16.083740234375,1612.286376953125,1131.54248046875,1686.59814453125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2441.tif,1357.68408203125,1090.283447265625,993.559814453125,787.474365234375,1114.3251953125,2255.655517578125,2781.099853515625,2670.46044921875,594.59912109375,10.668701171875,1678.151611328125,904.765625,3061.48876953125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2442.tif,1245.34912109375,931.887451171875,781.46142578125,550.5263671875,837.088134765625,1928.559326171875,2393.61328125,2328.759033203125,660.4892578125,7.92626953125,1490.409912109375,731.322998046875,2690.851806640625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2443.tif,1400.58349609375,1193.122802734375,1114.614990234375,1112.303466796875,1264.5087890625,1722.416259765625,1966.95263671875,1873.27685546875,449.9248046875,9.58203125,1993.016357421875,1448.06689453125,2143.675048828125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2444.tif,1465.3525390625,1189.62158203125,1068.353759765625,912.670654296875,1153.033935546875,2006.33056640625,2345.189453125,2200.987060546875,510.89697265625,9.4404296875,1638.201171875,1026.836181640625,2539.69189453125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2445.tif,1412.526611328125,1254.95849609375,1301.840576171875,1247.3994140625,1640.2333984375,2935.57177734375,3481.073486328125,3434.38134765625,1358.4775390625,14.587890625,2531.935546875,1563.936279296875,3753.170654296875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2446.tif,1374.896728515625,1078.005126953125,963.6826171875,774.62841796875,1062.31787109375,2168.152099609375,2607.322265625,2478.86962890625,606.6171875,10.135986328125,1789.873779296875,990.288818359375,2865.052978515625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2447.tif,1361.271240234375,1201.709228515625,1240.400146484375,1244.177001953125,1592.008544921875,2491.78466796875,2905.89697265625,2864.490966796875,1211.709228515625,15.2939453125,2301.480712890625,1717.359619140625,3115.80615234375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2448.tif,1237.733642578125,971.12109375,841.577392578125,681.80517578125,899.466796875,1749.174072265625,2125.103271484375,2045.486328125,575.5615234375,7.935302734375,1339.530517578125,760.50830078125,2364.17724609375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2449.tif,1018.129150390625,784.05517578125,690.59228515625,467.394775390625,748.124755859375,1976.349853515625,2551.60400390625,2470.84228515625,648.50537109375,8.520751953125,1296.10986328125,613.58935546875,2820.451904296875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_245.tif,1091.3876953125,823.994384765625,760.4541015625,535.86572265625,890.127685546875,2368.03125,3187.41162109375,3172.9736328125,1458.270263671875,12.27734375,1213.12353515625,636.744140625,3453.628662109375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2450.tif,1683.399658203125,1452.618408203125,1359.55029296875,1437.57373046875,1649.2138671875,2342.40966796875,2673.802978515625,2554.601806640625,656.984130859375,15.002197265625,2473.3447265625,1712.0849609375,2884.04345703125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2451.tif,1155.56640625,897.461181640625,809.306640625,603.792236328125,963.756103515625,2067.400146484375,2509.064453125,2488.326416015625,1006.108154296875,12.325927734375,1617.07568359375,1018.095458984375,2760.233642578125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2452.tif,1145.178466796875,867.0458984375,798.975830078125,574.617431640625,896.261962890625,2296.427734375,2969.66455078125,2826.47998046875,580.6884765625,8.265869140625,1742.9091796875,819.30224609375,3323.7001953125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2453.tif,1311.20166015625,1049.435546875,1004.835205078125,814.981201171875,1163.098876953125,2485.255859375,3089.939697265625,2906.885498046875,601.965576171875,9.174560546875,1829.063232421875,1007.830078125,3395.140869140625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2454.tif,1414.541015625,1377.241455078125,1496.056640625,1910.41796875,2176.56884765625,2721.315185546875,3026.878662109375,3019.905517578125,1338.761962890625,15.53271484375,3317.22412109375,2123.37841796875,3321.3388671875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2455.tif,1150.66748046875,888.149169921875,828.313232421875,555.1220703125,853.210693359375,2152.943359375,2685.77685546875,2579.6611328125,668.246337890625,10.09423828125,1394.9453125,669.506591796875,2926.215576171875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2456.tif,1455.135009765625,1133.15771484375,953.147705078125,776.79345703125,1125.85986328125,1982.9052734375,2265.889892578125,2286.5302734375,1231.037353515625,15.791259765625,1519.08056640625,917.6083984375,2473.429443359375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2457.tif,1325.60791015625,1066.423828125,936.500732421875,755.59228515625,958.455810546875,1825.84765625,2187.790771484375,2096.42333984375,473.823486328125,8.95654296875,1420.31103515625,820.56689453125,2385.953369140625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2458.tif,1272.742431640625,960.722900390625,778.06103515625,551.284423828125,778.379638671875,1841.77978515625,2287.22900390625,2235.725830078125,477.03076171875,10.76611328125,1437.534912109375,704.4052734375,2574.1474609375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2459.tif,1423.1240234375,1183.626708984375,1150.759521484375,1126.789306640625,1415.6103515625,2348.370849609375,2763.990234375,2674.223876953125,861.6767578125,11.430419921875,2336.279541015625,1543.715087890625,3027.722900390625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_246.tif,1358.950927734375,1115.37451171875,1088.07861328125,1079.353759765625,1376.121337890625,2123.051513671875,2420.02001953125,2340.0888671875,663.53125,10.80078125,2228.379150390625,1399.49169921875,2677.5341796875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2460.tif,1282.06884765625,1034.194091796875,972.826416015625,862.89111328125,1176.247314453125,2084.5341796875,2454.3115234375,2371.8603515625,751.327880859375,13.455078125,2116.294921875,1243.1533203125,2705.496337890625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2461.tif,1425.54150390625,1219.9560546875,1185.829345703125,1175.422607421875,1437.4677734375,2049.21630859375,2312.300537109375,2228.30029296875,640.735107421875,15.51220703125,2250.67041015625,1423.45703125,2535.17919921875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2462.tif,1423.659423828125,1271.37939453125,1264.788330078125,1417.496826171875,1691.580810546875,2332.60693359375,2734.36669921875,2699.65625,758.246337890625,13.782470703125,2674.264404296875,1612.0556640625,3120.173828125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2463.tif,1252.0126953125,968.283203125,909.9248046875,731.66650390625,1133.573974609375,2479.5126953125,3062.7587890625,3024.365966796875,1105.745361328125,10.861328125,1750.496337890625,917.2431640625,3415.213623046875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2464.tif,1184.6220703125,930.768310546875,865.6591796875,636.769775390625,990.94287109375,2488.416748046875,3227.73583984375,3139.471923828125,739.3740234375,11.72216796875,2008.683837890625,980.968017578125,3597.7841796875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2465.tif,1646.43505859375,1335.7890625,1125.244384765625,1072.984619140625,1311.004150390625,1820.386962890625,2004.300537109375,1927.525390625,708.322265625,15.0107421875,1669.9296875,1122.416015625,2118.375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2466.tif,1170.7451171875,927.226806640625,872.927734375,685.56884765625,1039.1171875,2294.531005859375,2852.569580078125,2746.40185546875,631.21484375,9.96484375,2019.9501953125,1034.6298828125,3172.568359375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2467.tif,1307.13623046875,957.655029296875,764.155517578125,535.737548828125,729.99609375,1650.716796875,2041.18701171875,1936.390380859375,432.4287109375,8.5830078125,1101.09912109375,518.90087890625,2276.006591796875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2468.tif,1252.865234375,948.916015625,806.8564453125,610.63623046875,857.682861328125,1862.442138671875,2238.343505859375,2191.506103515625,779.78173828125,9.75,1341.14990234375,740.705078125,2479.278564453125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2469.tif,1077.420654296875,820.2314453125,777.698486328125,531.43798828125,809.559326171875,2686.001953125,3763.907470703125,3559.784912109375,1018.991943359375,8.990478515625,1652.29833984375,773.69140625,3946.894287109375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_247.tif,1662.706787109375,1551.382568359375,1557.527587890625,1814.5048828125,1915.44580078125,2085.0126953125,2265.524169921875,2199.267578125,861.930908203125,15.19921875,2911.27197265625,2250.969970703125,2451.310302734375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2470.tif,1255.727294921875,1042.027099609375,1012.3916015625,988.91455078125,1182.590087890625,1997.12060546875,2388.822509765625,2267.2099609375,585.71435546875,11.657958984375,2047.17236328125,1322.1064453125,2600.213134765625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2471.tif,1234.79150390625,944.559814453125,852.305419921875,653.28271484375,1080.424072265625,2121.515625,2488.679931640625,2472.9794921875,1098.456787109375,13.179931640625,1739.012451171875,979.316650390625,2747.867919921875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2472.tif,1412.352294921875,1273.345947265625,1350.228515625,1662.68359375,1851.453125,2352.727294921875,2687.78369140625,2658.112060546875,778.445556640625,14.13623046875,3194.378173828125,2105.493896484375,2994.658203125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2473.tif,1823.6337890625,1488.856689453125,1167.254638671875,1136.10546875,1296.385986328125,1511.646728515625,1632.006103515625,1611.493408203125,786.83984375,15.22021484375,1739.283935546875,1262.8408203125,1759.0927734375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2474.tif,1274.335693359375,965.849853515625,810.134521484375,618.67724609375,830.141845703125,1726.404052734375,2145.860595703125,2036.522216796875,484.842041015625,8.4853515625,1398.212646484375,781.5244140625,2366.03076171875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2475.tif,1198.035888671875,953.64453125,858.385009765625,724.600341796875,982.7978515625,2021.94873046875,2525.500732421875,2443.77978515625,583.403564453125,9.814453125,1879.69580078125,1017.4736328125,2833.701171875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2476.tif,2021.96826171875,1531.572998046875,1095.951171875,844.55224609375,1069.97900390625,1570.078125,1740.989501953125,1682.785400390625,546.78271484375,15.81396484375,1013.89892578125,605.64990234375,1917.748046875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2477.tif,1281.19677734375,1018.383056640625,971.847412109375,758.7509765625,1195.76123046875,2401.951416015625,2845.769287109375,2778.15673828125,910.27294921875,11.2666015625,1781.828857421875,984.53271484375,3170.794921875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2478.tif,1588.774658203125,1245.36962890625,1051.841552734375,912.7294921875,1192.232421875,2122.899658203125,2516.424072265625,2400.93798828125,644.318115234375,11.4892578125,1624.992431640625,1004.769287109375,2772.2392578125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2479.tif,1429.112060546875,1179.17041015625,1106.78759765625,967.82568359375,1238.410400390625,2274.9365234375,2751.0546875,2615.306884765625,595.233642578125,11.220458984375,2157.87744140625,1299.536376953125,3000.896728515625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_248.tif,1119.912353515625,836.65673828125,687.9375,469.173583984375,714.239990234375,1613.03759765625,1932.566650390625,1904.447998046875,729.986083984375,8.61572265625,1018.92041015625,536.2958984375,2106.8154296875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2480.tif,1186.419921875,981.147216796875,1003.309814453125,860.202392578125,1266.510498046875,2663.96630859375,3299.156494140625,3179.883056640625,714.3564453125,9.67578125,2393.703125,1189.23583984375,3693.579345703125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2481.tif,1340.28173828125,1109.7001953125,989.14306640625,855.645263671875,1074.43115234375,1887.634765625,2190.490478515625,2136.0439453125,814.084228515625,10.097900390625,1480.33349609375,996.237060546875,2339.641845703125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2482.tif,1569.735595703125,1516.299560546875,1715.662353515625,2308.458984375,2464.0546875,2683.50927734375,2907.405029296875,2815.46337890625,1121.217041015625,17.89501953125,3809.67529296875,2841.642333984375,3099.6708984375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2483.tif,1255.2568359375,976.875732421875,855.9140625,641.466064453125,985.290771484375,1997.557861328125,2375.2080078125,2360.49365234375,897.991455078125,11.306640625,1472.766845703125,785.0927734375,2622.402587890625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2484.tif,1425.703369140625,1233.461669921875,1289.182861328125,1293.948974609375,1615.19189453125,2709.532958984375,3241.445068359375,3124.278076171875,1026.543212890625,14.850830078125,2527.048583984375,1893.17724609375,3489.400146484375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2485.tif,1259.6435546875,1063.2802734375,1022.189697265625,996.506103515625,1270.7607421875,2201.666015625,2705.235107421875,2635.15576171875,749.72998046875,10.81884765625,2222.992431640625,1266.67578125,3041.7607421875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2486.tif,1299.688232421875,1087.800048828125,1030.488525390625,1059.83154296875,1233.990234375,1882.69482421875,2238.3525390625,2135.464599609375,517.427490234375,12.6708984375,2239.117431640625,1412.1875,2489.501708984375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2487.tif,1445.485595703125,1128.927001953125,972.02001953125,804.033203125,1158.095703125,2011.28857421875,2273.5673828125,2246.501220703125,1043.30517578125,12.326416015625,1722.996337890625,1064.29736328125,2463.1708984375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2488.tif,1127.39599609375,843.424072265625,702.717041015625,485.50341796875,659.190673828125,1371.855224609375,1649.240966796875,1619.6201171875,693.552734375,10.335205078125,1037.114013671875,563.51513671875,1806.822021484375
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2489.tif,1478.61279296875,1247.28955078125,1223.5673828125,1028.027587890625,1391.053955078125,2545.535400390625,3012.9921875,2846.2548828125,633.546875,10.947509765625,1997.71044921875,1131.03515625,3248.608642578125
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_249.tif,1463.90625,1248.0634765625,1159.66796875,1146.489990234375,1337.580078125,2002.76171875,2351.938720703125,2243.141845703125,505.825927734375,13.70654296875,2391.721923828125,1594.397705078125,2597.318603515625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2490.tif,1381.439697265625,1114.350830078125,940.535400390625,783.053466796875,979.417724609375,1728.052001953125,2078.542236328125,2017.14990234375,517.573974609375,10.659423828125,1644.082275390625,1042.041015625,2295.869140625
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2491.tif,1542.500732421875,1293.127197265625,1188.38720703125,1080.3349609375,1347.1298828125,2108.825927734375,2378.17041015625,2279.604736328125,863.67041015625,12.952880859375,1794.329833984375,1237.9150390625,2515.557373046875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2492.tif,1299.07763671875,1016.59228515625,905.645751953125,708.772705078125,952.102294921875,1888.018310546875,2274.28369140625,2187.826171875,657.21484375,10.746337890625,1579.959716796875,943.565185546875,2490.6669921875
Highway,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2493.tif,1185.248291015625,954.221923828125,956.607666015625,704.940185546875,1223.698974609375,2887.20947265625,3439.3623046875,3365.757080078125,1200.60498046875,9.669189453125,1804.882568359375,961.7451171875,3718.095947265625
