class,image,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
Industrial,Industrial_1088.tif,1697.914306640625,1578.190673828125,1544.867919921875,1645.72021484375,1706.611572265625,1986.169677734375,2143.458251953125,2014.077880859375,638.231201171875,11.18994140625,2189.119384765625,1812.3125,2220.205078125
Pasture,Pasture_1.tif,1228.697265625,953.404541015625,872.234619140625,661.9423828125,1026.53515625,2313.614013671875,2881.332275390625,2742.27099609375,585.128662109375,10.268798828125,2038.981201171875,990.558349609375,3251.731689453125
Pasture,Pasture_10.tif,1135.763916015625,927.041259765625,943.19482421875,774.495361328125,1279.560302734375,2621.81591796875,3206.4833984375,3197.192626953125,1003.3837890625,11.370849609375,2465.534423828125,1261.914794921875,3641.7646484375
Pasture,Pasture_100.tif,1120.391357421875,872.148681640625,869.151123046875,538.761474609375,1142.064208984375,3187.2490234375,4007.610107421875,4018.135498046875,1706.402099609375,14.5751953125,1821.347900390625,835.963623046875,4405.7744140625
Pasture,Pasture_1000.tif,1145.75732421875,861.623291015625,918.070068359375,457.560302734375,1058.1640625,3733.50244140625,5003.67578125,4811.5888671875,1044.2431640625,9.136474609375,1923.48681640625,804.8310546875,5463.4873046875
Pasture,Pasture_1001.tif,1217.77587890625,914.433837890625,851.780029296875,544.917724609375,1083.3388671875,2789.5302734375,3446.43505859375,3395.1845703125,1471.457275390625,14.345947265625,1779.632568359375,866.60009765625,3759.010498046875
Pasture,Pasture_1002.tif,1834.253662109375,1380.073486328125,1135.137451171875,827.75634765625,1320.156982421875,2593.514404296875,3049.821044921875,3067.285888671875,1188.2392578125,15.9931640625,1952.778076171875,1021.622802734375,3473.68017578125
Pasture,Pasture_1003.tif,1247.04296875,1020.022705078125,1012.789306640625,850.21826171875,1324.710205078125,2824.700439453125,3411.032958984375,3380.20361328125,1024.294189453125,11.584228515625,2594.874267578125,1333.995361328125,3843.289306640625
Pasture,Pasture_1004.tif,1224.542236328125,935.3955078125,902.50927734375,627.681640625,1231.221923828125,2676.591796875,3139.126220703125,3129.02587890625,1412.786376953125,15.073486328125,2014.7412109375,1005.869384765625,3451.6005859375
Pasture,Pasture_1005.tif,1145.53125,902.399169921875,897.099853515625,743.77294921875,1211.34423828125,2454.80517578125,2946.539306640625,2996.497314453125,1188.800537109375,11.50927734375,2430.43017578125,1234.628173828125,3416.416748046875
Pasture,Pasture_1006.tif,1807.612548828125,1398.42626953125,1118.667724609375,737.89208984375,1174.257568359375,2564.1064453125,3026.663818359375,2994.9111328125,1113.588623046875,15.2333984375,1550.831298828125,776.3681640625,3333.244873046875
Pasture,Pasture_1007.tif,1351.197265625,1023.79541015625,949.34619140625,618.162841796875,1044.67041015625,2671.335205078125,3404.21044921875,3214.7041015625,573.471435546875,10.312255859375,1849.112060546875,837.7373046875,3805.9736328125
Pasture,Pasture_1008.tif,1778.248291015625,1379.171630859375,1141.478759765625,777.991943359375,1353.160888671875,2987.810302734375,3595.6005859375,3600.389404296875,1446.644775390625,16.02734375,1980.4970703125,963.40625,4050.343017578125
Pasture,Pasture_1009.tif,1156.83251953125,963.1748046875,992.037353515625,876.546630859375,1379.752197265625,2675.5810546875,3239.894775390625,3232.0810546875,1044.796875,12.127197265625,2616.78369140625,1363.67333984375,3682.998046875
Pasture,Pasture_101.tif,1170.0849609375,898.71484375,940.857177734375,578.339599609375,1185.621826171875,3483.55810546875,4437.7529296875,4320.2919921875,1104.2216796875,10.03466796875,2137.496826171875,925.18212890625,4957.205078125
Pasture,Pasture_1010.tif,1153.772216796875,936.215576171875,905.3291015625,828.121337890625,1209.7529296875,2160.293701171875,2651.421630859375,2623.855224609375,649.819091796875,10.081298828125,1961.396728515625,1031.633056640625,3066.0478515625
Pasture,Pasture_1011.tif,1167.511962890625,895.81298828125,901.165283203125,566.735595703125,1122.271728515625,3145.05322265625,4058.19384765625,3894.140380859375,919.716796875,9.86767578125,1963.869384765625,863.898193359375,4500.978515625
Pasture,Pasture_1012.tif,1155.529296875,915.03662109375,921.3896484375,616.392578125,1150.17431640625,2994.154296875,3838.994873046875,3713.4658203125,839.134765625,10.208251953125,2068.593505859375,942.05419921875,4284.74609375
Pasture,Pasture_1013.tif,1169.0224609375,949.7373046875,1006.74951171875,823.62158203125,1354.044189453125,2818.228759765625,3384.507568359375,3347.6171875,1090.14990234375,10.913330078125,2487.118408203125,1243.324951171875,3818.344482421875
Pasture,Pasture_1014.tif,1146.27734375,892.084716796875,857.81689453125,554.551513671875,1029.3232421875,2768.274658203125,3529.53369140625,3419.760009765625,773.359619140625,8.87548828125,1762.065673828125,781.04443359375,3934.113525390625
Pasture,Pasture_1015.tif,1295.10498046875,1036.649658203125,957.679443359375,905.858642578125,1287.46923828125,2013.397705078125,2271.39306640625,2273.414306640625,1135.933349609375,17.044921875,2153.782958984375,1312.627685546875,2513.700927734375
Pasture,Pasture_1016.tif,1135.7294921875,888.923828125,853.684814453125,625.78173828125,1100.977294921875,2439.976806640625,2937.856201171875,2880.012939453125,835.942626953125,10.19970703125,2247.555908203125,1086.2109375,3302.438232421875
Pasture,Pasture_1017.tif,1119.915771484375,836.34814453125,790.929443359375,506.6669921875,983.04443359375,2524.870849609375,3167.038818359375,3101.139892578125,765.85400390625,9.789794921875,1808.958984375,771.08056640625,3645.4794921875
Pasture,Pasture_1018.tif,1119.889892578125,872.96240234375,867.094482421875,573.90087890625,1142.987060546875,2912.8134765625,3674.328369140625,3580.75927734375,826.204833984375,9.9951171875,2220.5595703125,964.20361328125,4177.5556640625
Pasture,Pasture_1019.tif,1118.322509765625,895.5322265625,876.010009765625,695.67236328125,1064.6923828125,2243.81005859375,2689.4111328125,2593.388916015625,691.1708984375,11.91943359375,2148.05908203125,1099.435302734375,2966.30615234375
Pasture,Pasture_102.tif,1043.088623046875,790.30078125,823.05859375,449.614013671875,1050.788330078125,3259.75634765625,4084.515869140625,3985.422119140625,1399.962158203125,11.974609375,1898.128173828125,818.523681640625,4449.451171875
Pasture,Pasture_1020.tif,1164.003662109375,934.104736328125,929.068115234375,686.01025390625,1150.30712890625,2659.4453125,3329.748779296875,3237.1630859375,745.685302734375,9.2646484375,1931.317626953125,942.22265625,3706.45751953125
Pasture,Pasture_1021.tif,1274.0830078125,1025.178955078125,1012.455322265625,873.5478515625,1366.04736328125,2815.194091796875,3568.4169921875,3542.989013671875,1065.832763671875,13.68505859375,2426.160400390625,1292.629150390625,4084.167236328125
Pasture,Pasture_1022.tif,1190.810546875,890.615966796875,889.96484375,466.986083984375,1010.61865234375,3582.747802734375,4705.1904296875,4578.08935546875,1262.1044921875,11.27880859375,1762.316162109375,701.029296875,5152.4443359375
Pasture,Pasture_1023.tif,1163.669921875,912.448974609375,881.060302734375,656.09375,1028.1865234375,2505.224853515625,3200.143310546875,3078.494384765625,824.88427734375,13.751708984375,2053.12939453125,1012.017578125,3542.58056640625
Pasture,Pasture_1024.tif,1139.1923828125,865.162841796875,893.8505859375,510.114013671875,1157.032470703125,3440.254638671875,4478.208984375,4370.76708984375,1069.9140625,9.505859375,2141.078125,865.7919921875,5086.099609375
Pasture,Pasture_1025.tif,1261.598876953125,1002.888671875,979.4794921875,709.266357421875,1134.130859375,2519.318359375,3059.77490234375,3004.779052734375,771.84326171875,11.311767578125,1843.2099609375,911.5849609375,3409.421142578125
Pasture,Pasture_1026.tif,1123.1748046875,863.0849609375,797.311767578125,588.03076171875,1051.50390625,2356.872802734375,2784.892578125,2832.199462890625,1425.726806640625,14.013916015625,1735.89013671875,924.373291015625,3081.887451171875
Pasture,Pasture_1027.tif,1202.807373046875,905.6162109375,856.59521484375,558.785888671875,1165.07275390625,2977.5869140625,3649.868408203125,3637.1005859375,1627.9873046875,14.757080078125,1936.532470703125,908.0380859375,4014.66845703125
Pasture,Pasture_1028.tif,1157.782958984375,882.0673828125,902.11328125,480.900390625,1039.6220703125,3624.22900390625,4753.9287109375,4621.0478515625,1243.8994140625,12.3779296875,1755.4521484375,684.513916015625,5203.7587890625
Pasture,Pasture_1029.tif,1065.516845703125,830.2275390625,841.33154296875,522.373779296875,1089.90087890625,3275.661865234375,4119.80126953125,4051.71142578125,1295.33349609375,8.78564453125,2053.340576171875,870.44775390625,4564.60791015625
Pasture,Pasture_103.tif,1092.081787109375,821.302978515625,751.61083984375,471.9755859375,970.8193359375,2629.541259765625,3259.955078125,3310.07373046875,1586.661865234375,12.97705078125,1595.56494140625,755.3125,3633.388671875
Pasture,Pasture_1030.tif,1104.180419921875,841.82861328125,862.173095703125,492.0537109375,1082.647705078125,3314.943603515625,4278.44970703125,4112.259765625,978.617431640625,9.485595703125,1956.582275390625,826.46923828125,4734.38671875
Pasture,Pasture_1031.tif,1185.494384765625,927.483154296875,881.6103515625,603.910888671875,1177.879150390625,2680.141845703125,3207.385986328125,3206.485595703125,1414.052490234375,14.290771484375,1869.569580078125,946.318603515625,3509.7919921875
Pasture,Pasture_1032.tif,1144.03564453125,906.044189453125,870.798583984375,656.45263671875,1215.940185546875,2609.3505859375,3071.9658203125,3082.245849609375,1436.451904296875,13.91015625,2125.13134765625,1104.8701171875,3388.31201171875
Pasture,Pasture_1033.tif,1978.36279296875,1509.373779296875,1182.0791015625,867.4921875,1347.152587890625,2496.4921875,2878.554931640625,2791.320068359375,927.937744140625,16.9716796875,1391.03369140625,747.275390625,3164.190673828125
Pasture,Pasture_1034.tif,1832.373291015625,1425.080078125,1187.937255859375,858.30712890625,1523.934814453125,3178.789306640625,3762.994140625,3757.047607421875,1368.72998046875,15.577880859375,1736.27783203125,818.412109375,4259.033203125
Pasture,Pasture_1035.tif,1199.00732421875,934.804443359375,863.4228515625,602.72216796875,1008.8212890625,2393.000244140625,2959.721923828125,2902.59033203125,852.790771484375,11.932861328125,1894.706787109375,974.054931640625,3281.07470703125
Pasture,Pasture_1036.tif,1860.4326171875,1443.10400390625,1324.548828125,952.95947265625,1746.294677734375,4044.415771484375,4889.373046875,4940.8408203125,1837.27734375,18.142333984375,2983.43212890625,1496.517333984375,5597.345703125
Pasture,Pasture_1037.tif,1153.392333984375,941.767578125,969.474609375,773.226806640625,1283.8349609375,2605.5546875,3112.624267578125,3074.117919921875,953.973876953125,9.822998046875,2342.589599609375,1248.42626953125,3497.652099609375
Pasture,Pasture_1038.tif,1565.219970703125,1235.458740234375,1039.332763671875,940.396240234375,1323.54296875,2063.21044921875,2386.2236328125,2382.645751953125,881.82666015625,15.109375,2354.0859375,1388.03173828125,2720.587158203125
Pasture,Pasture_1039.tif,1150.6650390625,905.88623046875,930.595947265625,586.937255859375,1166.190673828125,3135.561279296875,4066.9453125,3933.156982421875,865.62158203125,10.28857421875,2155.0947265625,978.552978515625,4539.8701171875
Pasture,Pasture_104.tif,1762.2626953125,1337.848876953125,1034.10498046875,662.671142578125,1040.017578125,2213.167236328125,2587.4013671875,2544.2001953125,965.63232421875,15.622802734375,1373.5537109375,704.560791015625,2830.017822265625
Pasture,Pasture_1040.tif,1119.42138671875,866.947265625,884.08837890625,518.8935546875,1162.114013671875,3355.212890625,4195.638671875,4203.45947265625,1733.283203125,14.3828125,1891.342041015625,816.787109375,4617.1162109375
Pasture,Pasture_1041.tif,1839.41015625,1443.896728515625,1213.3056640625,835.012939453125,1430.593994140625,3229.075439453125,3851.506103515625,3813.043701171875,1358.30419921875,17.448486328125,2182.170166015625,1027.81640625,4304.8681640625
Pasture,Pasture_1042.tif,1155.81982421875,886.04931640625,855.752685546875,591.489990234375,1111.11572265625,2474.31982421875,2893.967529296875,2888.793701171875,1433.13037109375,13.697509765625,1858.728759765625,1001.401123046875,3174.906982421875
Pasture,Pasture_1043.tif,1090.992919921875,873.150146484375,886.116943359375,652.36083984375,1197.701416015625,2638.381103515625,3124.754150390625,3151.771728515625,1221.653564453125,10.973388671875,2315.478759765625,1110.962646484375,3520.2802734375
Pasture,Pasture_1044.tif,1213.869873046875,991.080322265625,984.734619140625,787.787841796875,1258.452880859375,2524.77783203125,3123.828369140625,3039.697021484375,692.404052734375,10.263671875,2080.580078125,1061.668701171875,3537.881103515625
Pasture,Pasture_1045.tif,1101.02783203125,879.096923828125,893.188720703125,642.55615234375,1218.66796875,2874.420166015625,3566.30322265625,3555.97998046875,1128.233154296875,10.4951171875,2284.220947265625,1086.2001953125,4048.0615234375
Pasture,Pasture_1046.tif,1743.483154296875,1356.044921875,1026.66259765625,826.115234375,1122.700927734375,1710.1748046875,1926.21484375,1916.96728515625,755.678466796875,14.155517578125,1118.866943359375,608.587158203125,2135.40673828125
Pasture,Pasture_1047.tif,1195.37255859375,940.593505859375,956.092041015625,715.16943359375,1263.193359375,2980.753173828125,3757.24462890625,3657.62255859375,914.9990234375,10.639404296875,2299.782470703125,1086.785888671875,4258.8603515625
Pasture,Pasture_1048.tif,1053.791259765625,809.2802734375,825.128662109375,511.601806640625,1068.105712890625,2930.327392578125,3654.26806640625,3619.0888671875,1394.4970703125,10.50439453125,1998.158935546875,870.218505859375,4052.96044921875
Pasture,Pasture_1049.tif,1205.44140625,998.614990234375,1079.25244140625,853.965087890625,1360.38037109375,2709.66845703125,3257.394775390625,3295.0634765625,935.979248046875,10.4453125,2296.430419921875,1215.238037109375,3766.850830078125
Pasture,Pasture_105.tif,1177.044677734375,919.6416015625,935.812255859375,649.3037109375,1201.53076171875,3128.081298828125,3949.531494140625,3911.708251953125,993.864501953125,10.47998046875,2169.5478515625,972.376708984375,4481.3779296875
Pasture,Pasture_1050.tif,1191.6201171875,903.64453125,857.760986328125,489.9296875,988.406005859375,3144.481201171875,4108.927734375,3952.66845703125,1034.849853515625,11.61328125,1591.041259765625,666.651123046875,4455.7978515625
Pasture,Pasture_1051.tif,1170.874755859375,892.730224609375,897.071533203125,537.302490234375,1096.546142578125,3093.120361328125,3945.041748046875,3764.654541015625,883.797607421875,9.583984375,1987.88330078125,869.56982421875,4349.4462890625
Pasture,Pasture_1052.tif,1772.744873046875,1373.925048828125,1127.53369140625,763.844970703125,1245.5458984375,2629.1376953125,3101.95703125,3097.1435546875,1151.209228515625,17.5556640625,1689.974609375,840.27734375,3447.873291015625
Pasture,Pasture_1053.tif,1125.933349609375,869.513427734375,838.964599609375,554.09228515625,1127.690185546875,2836.05126953125,3420.91455078125,3452.633056640625,1640.970458984375,13.720458984375,1818.21923828125,889.420654296875,3774.985107421875
Pasture,Pasture_1054.tif,1189.9580078125,933.857666015625,920.302001953125,702.47021484375,1147.96875,2848.4296875,3673.530029296875,3538.58447265625,820.8896484375,9.5673828125,1795.910888671875,836.194580078125,4110.4580078125
Pasture,Pasture_1055.tif,1395.673095703125,1067.68896484375,949.113037109375,817.702880859375,1233.927490234375,2257.86279296875,2643.667724609375,2575.624755859375,818.136474609375,13.017578125,2207.3505859375,1154.168212890625,2939.318359375
Pasture,Pasture_1056.tif,1092.693603515625,807.390869140625,820.17626953125,416.791748046875,1065.21630859375,3697.916015625,4818.650390625,4796.28125,1967.409423828125,13.500732421875,1698.60400390625,687.38134765625,5297.51806640625
Pasture,Pasture_1057.tif,1112.8232421875,850.04736328125,855.793701171875,598.9560546875,1124.65380859375,2641.6337890625,3182.01953125,3193.83544921875,1230.4130859375,11.267822265625,2192.239990234375,1040.1396484375,3620.212890625
Pasture,Pasture_1058.tif,1220.4765625,989.821044921875,932.9599609375,740.141357421875,1146.328125,2488.3349609375,3070.45556640625,2958.815185546875,665.275390625,11.0791015625,2254.6025390625,1144.012939453125,3449.725830078125
Pasture,Pasture_1059.tif,1145.320556640625,911.34033203125,915.029296875,552.283935546875,1083.47021484375,3421.986572265625,4293.7548828125,4222.64013671875,1620.722412109375,110.01513671875,1854.0224609375,844.1357421875,4592.74365234375
Pasture,Pasture_106.tif,1154.06005859375,907.772216796875,944.6357421875,573.48291015625,1192.62890625,3075.38232421875,3827.17822265625,3695.80517578125,824.125,9.689453125,1951.72021484375,846.503173828125,4251.02685546875
Pasture,Pasture_1060.tif,1131.416259765625,871.987548828125,861.860107421875,523.453125,1074.84326171875,2905.588623046875,3519.24267578125,3489.758056640625,1150.716796875,9.76318359375,1952.97900390625,867.939453125,3921.508056640625
Pasture,Pasture_1061.tif,1105.486328125,845.289306640625,851.79541015625,494.1748046875,1029.0341796875,3000.236572265625,3676.589599609375,3666.318603515625,1356.36865234375,10.220703125,1799.250732421875,824.5439453125,4022.3349609375
Pasture,Pasture_1062.tif,1925.82080078125,1498.754638671875,1137.232421875,990.318359375,1134.0771484375,1441.770263671875,1566.357421875,1517.378662109375,551.51953125,18.100341796875,1616.389404296875,1086.718505859375,1664.75341796875
Pasture,Pasture_1063.tif,1185.49755859375,953.169189453125,916.622314453125,732.404052734375,1282.661376953125,2734.20703125,3248.70654296875,3325.375,1606.1865234375,15.248046875,2380.601318359375,1215.469970703125,3645.52783203125
Pasture,Pasture_1064.tif,1619.122314453125,1260.25634765625,1074.77880859375,928.7763671875,1384.384765625,2368.890625,2777.907470703125,2759.25,1038.4814453125,14.296875,2321.34326171875,1292.968994140625,3159.5693359375
Pasture,Pasture_1065.tif,1084.7314453125,828.0791015625,872.3583984375,480.1962890625,1115.9365234375,3393.323486328125,4222.36474609375,4117.9951171875,1435.388916015625,33.78662109375,1907.681884765625,823.43115234375,4594.7958984375
Pasture,Pasture_1066.tif,1252.39794921875,965.205078125,919.840576171875,664.020751953125,1116.72216796875,2626.287109375,3196.279052734375,3128.32666015625,774.529296875,10.199951171875,2315.163818359375,1068.168701171875,3639.971923828125
Pasture,Pasture_1067.tif,1102.8154296875,847.115234375,814.103515625,525.471923828125,1100.12353515625,2851.22998046875,3462.65771484375,3484.294677734375,1668.426025390625,13.97705078125,1843.580810546875,886.70703125,3807.733154296875
Pasture,Pasture_1068.tif,1160.59326171875,893.94287109375,887.63525390625,583.0888671875,1146.6806640625,2894.78125,3647.620361328125,3529.73828125,814.724609375,9.63037109375,2156.489990234375,935.281494140625,4149.7236328125
Pasture,Pasture_1069.tif,1182.777587890625,904.734130859375,901.82666015625,577.386962890625,1103.25439453125,2877.9658203125,3615.21435546875,3448.013427734375,711.97705078125,9.04296875,2000.585205078125,905.422607421875,4044.248779296875
Pasture,Pasture_107.tif,1148.687744140625,862.309814453125,863.896240234375,506.97216796875,1045.996337890625,3096.199462890625,3868.40478515625,3706.44580078125,818.503662109375,9.02783203125,1855.193115234375,802.3671875,4306.53369140625
Pasture,Pasture_1070.tif,1153.106689453125,875.9130859375,884.194580078125,531.40625,1162.618408203125,3440.59375,4428.2392578125,4424.7451171875,1901.237060546875,14.904541015625,2034.87158203125,876.5224609375,4912.58984375
Pasture,Pasture_1071.tif,1150.830810546875,855.90576171875,847.364990234375,448.81396484375,1007.337890625,3272.087158203125,4261.87890625,4074.927978515625,862.39697265625,9.215576171875,1858.21630859375,741.8505859375,4725.9765625
Pasture,Pasture_1072.tif,1115.53955078125,845.170654296875,877.60107421875,491.780517578125,1177.6611328125,3466.90478515625,4281.515625,4240.58935546875,1868.2158203125,14.5458984375,1625.165283203125,700.7998046875,4642.716796875
Pasture,Pasture_1073.tif,1155.981201171875,904.855224609375,857.72021484375,579.693603515625,1015.085693359375,2820.89111328125,3626.14404296875,3482.46875,781.9462890625,8.76416015625,1680.35791015625,743.5546875,3978.21484375
Pasture,Pasture_1074.tif,1110.182373046875,921.93896484375,935.302978515625,839.7275390625,1340.2158203125,2444.3251953125,2879.057373046875,2928.22412109375,1360.787109375,15.79443359375,2557.226806640625,1305.019287109375,3267.23681640625
Pasture,Pasture_1075.tif,1275.57666015625,969.074462890625,896.67236328125,679.7158203125,1280.9140625,2568.525634765625,3011.197509765625,3029.54931640625,1391.4091796875,14.76611328125,1997.59521484375,1009.565673828125,3383.3349609375
Pasture,Pasture_1076.tif,1079.166259765625,825.7734375,874.2236328125,518.259033203125,1097.264892578125,3277.515380859375,4048.14453125,3971.64990234375,1491.23779296875,11.97216796875,1942.94873046875,884.625,4421.716796875
Pasture,Pasture_1077.tif,1157.40576171875,887.441162109375,845.621337890625,614.212890625,1114.207275390625,2509.901611328125,3097.890869140625,3025.8564453125,732.833740234375,9.080078125,1995.158447265625,863.69287109375,3571.624267578125
Pasture,Pasture_1078.tif,1154.65625,957.4677734375,998.056396484375,861.646728515625,1382.63671875,2749.387939453125,3355.415283203125,3341.723388671875,1033.73876953125,11.716064453125,2540.354248046875,1293.8154296875,3822.35693359375
Pasture,Pasture_1079.tif,1779.46826171875,1375.861572265625,1124.74951171875,753.089599609375,1292.757080078125,2757.931640625,3253.513427734375,3219.53857421875,1227.854248046875,16.220458984375,1781.69189453125,879.030029296875,3599.891357421875
Pasture,Pasture_108.tif,1117.304443359375,880.794677734375,897.258056640625,584.032958984375,1238.357421875,2971.8828125,3590.28466796875,3608.6904296875,1536.4384765625,14.185546875,2020.88623046875,966.453857421875,3976.0283203125
Pasture,Pasture_1080.tif,1224.5244140625,977.43359375,999.2978515625,714.934814453125,1350.4287109375,2989.902587890625,3649.3935546875,3645.082275390625,1583.74755859375,14.330078125,2148.370849609375,1120.748779296875,4056.927490234375
Pasture,Pasture_1081.tif,1135.8291015625,881.7587890625,868.65234375,617.264404296875,1071.527587890625,2627.497802734375,3278.4306640625,3136.341552734375,746.17578125,8.985107421875,1768.298828125,860.795654296875,3616.58984375
Pasture,Pasture_1082.tif,1163.6259765625,912.040283203125,847.07666015625,627.49609375,1125.84228515625,2369.181396484375,2774.913818359375,2815.829345703125,1287.93701171875,14.40380859375,1966.75439453125,1018.8388671875,3081.1142578125
Pasture,Pasture_1083.tif,1169.0732421875,882.5361328125,838.53857421875,583.666015625,1110.337890625,2544.986328125,3026.7705078125,2988.267333984375,1428.18212890625,14.123291015625,1724.837646484375,925.417236328125,3267.828369140625
Pasture,Pasture_1084.tif,1188.315673828125,976.53564453125,908.12646484375,927.069091796875,1200.101806640625,1843.370849609375,2196.254150390625,2222.459716796875,735.17919921875,11.074951171875,1782.01953125,1038.62841796875,2533.934326171875
Pasture,Pasture_1085.tif,1237.124755859375,1002.040771484375,984.8154296875,788.42138671875,1252.510498046875,2556.690673828125,3061.750244140625,2984.906982421875,705.56591796875,10.904541015625,2256.115966796875,1075.7294921875,3464.407958984375
Pasture,Pasture_1086.tif,1161.340576171875,894.690673828125,874.05615234375,603.552978515625,1166.33740234375,2598.377685546875,3050.760498046875,3050.535888671875,1513.8330078125,13.754150390625,1969.158447265625,1041.51318359375,3361.11962890625
Pasture,Pasture_1087.tif,1379.23095703125,1054.585205078125,943.62646484375,762.030029296875,1222.00537109375,2337.6630859375,2781.482421875,2725.69482421875,879.669921875,13.2265625,2158.16064453125,1112.923583984375,3126.669189453125
Pasture,Pasture_1088.tif,1742.868896484375,1337.6220703125,1026.89501953125,868.010009765625,1210.464599609375,1830.54541015625,2099.977294921875,2101.756591796875,788.29345703125,15.689453125,1402.123291015625,734.93310546875,2409.323974609375
PermanentCrop,PermanentCrop_1.tif,1236.563720703125,1056.573974609375,1152.212158203125,1208.217529296875,1586.343505859375,2481.257080078125,2902.629638671875,2823.405517578125,857.029296875,10.61279296875,2605.69677734375,1570.7529296875,3234.6669921875
PermanentCrop,PermanentCrop_10.tif,1284.78515625,1038.6123046875,1047.252685546875,954.897216796875,1414.814208984375,2516.334228515625,2984.654052734375,2938.3330078125,977.912109375,12.34228515625,2518.221435546875,1416.42529296875,3359.478759765625
PermanentCrop,PermanentCrop_100.tif,1707.9697265625,1414.296630859375,1270.744140625,1248.3134765625,1491.017333984375,2203.023193359375,2529.769775390625,2425.83642578125,673.882568359375,13.93359375,2205.65673828125,1436.04833984375,2808.666748046875
PermanentCrop,PermanentCrop_1000.tif,1330.722412109375,1074.20947265625,996.6484375,834.92529296875,1182.77685546875,2398.44287109375,2947.551513671875,2819.861083984375,508.7568359375,10.437255859375,2099.850830078125,1085.75146484375,3314.65869140625
PermanentCrop,PermanentCrop_1001.tif,1648.741943359375,1511.624755859375,1559.134521484375,1673.9091796875,1891.385498046875,2603.820556640625,3000.1533203125,2873.956298828125,800.5283203125,18.6611328125,3003.32421875,2072.8974609375,3275.83935546875
PermanentCrop,PermanentCrop_1002.tif,1360.2666015625,1143.97509765625,1171.48291015625,1056.88916015625,1479.23486328125,2876.369873046875,3488.70751953125,3299.295166015625,686.3076171875,11.573486328125,2646.82373046875,1469.380859375,3863.494140625
PermanentCrop,PermanentCrop_1003.tif,1555.77734375,1407.12255859375,1444.496826171875,1499.0751953125,1747.77978515625,2599.991455078125,3040.213134765625,2920.04833984375,845.50244140625,18.559326171875,2714.877685546875,1811.204345703125,3316.012939453125
PermanentCrop,PermanentCrop_1004.tif,1765.87548828125,1679.6318359375,1819.9189453125,2143.8544921875,2341.7900390625,2968.16455078125,3382.31103515625,3255.8408203125,911.94921875,15.847900390625,3612.548583984375,2550.645263671875,3719.96240234375
PermanentCrop,PermanentCrop_1005.tif,1385.396728515625,1260.81689453125,1362.073974609375,1595.810302734375,1858.080810546875,2478.4541015625,2857.859375,2790.181884765625,764.432373046875,13.832763671875,3242.13525390625,2111.401123046875,3169.241455078125
PermanentCrop,PermanentCrop_1006.tif,1638.03662109375,1529.76611328125,1625.070068359375,1777.340087890625,2012.910400390625,2844.274658203125,3302.404052734375,3170.310791015625,919.602294921875,19.551025390625,3109.06689453125,2158.63232421875,3598.770751953125
PermanentCrop,PermanentCrop_1007.tif,1282.70654296875,1007.59912109375,901.352783203125,688.737548828125,1044.70947265625,2203.06396484375,2731.57763671875,2602.487548828125,463.09423828125,10.007080078125,1708.46044921875,853.083251953125,3068.73681640625
PermanentCrop,PermanentCrop_1008.tif,1715.45556640625,1628.965576171875,1731.97119140625,1946.946044921875,2169.037109375,2899.76513671875,3314.201904296875,3194.880615234375,924.3681640625,20.185546875,3394.800048828125,2363.9248046875,3628.51416015625
PermanentCrop,PermanentCrop_1009.tif,1346.794921875,1057.805419921875,943.86328125,842.03515625,1130.099853515625,2037.14404296875,2462.969482421875,2357.213623046875,480.711181640625,10.7919921875,2360.53076171875,1274.806640625,2817.3134765625
PermanentCrop,PermanentCrop_101.tif,1277.82666015625,1094.068115234375,1082.2392578125,1126.737548828125,1384.786865234375,2258.86181640625,2665.849609375,2622.958740234375,866.477294921875,11.68115234375,2343.923583984375,1552.8671875,2942.355224609375
PermanentCrop,PermanentCrop_1010.tif,1369.953369140625,1133.081298828125,1124.53759765625,1211.368896484375,1494.24755859375,2369.8173828125,2779.837646484375,2691.075927734375,771.5146484375,11.662109375,2803.01611328125,1763.88232421875,3088.94873046875
PermanentCrop,PermanentCrop_1011.tif,1237.929443359375,1065.179443359375,1077.53369140625,1086.866943359375,1356.212646484375,2297.01416015625,2741.414306640625,2658.531982421875,818.23779296875,10.92578125,2339.25146484375,1535.97802734375,2991.0205078125
PermanentCrop,PermanentCrop_1012.tif,1418.693359375,1241.60107421875,1215.427978515625,1357.12646484375,1537.841064453125,2089.549560546875,2372.629150390625,2309.96044921875,702.244140625,12.95654296875,2595.337158203125,1832.82470703125,2592.89892578125
PermanentCrop,PermanentCrop_1013.tif,1434.737060546875,1236.58447265625,1192.314453125,1214.36376953125,1431.415283203125,2208.988037109375,2618.182373046875,2473.64306640625,435.376220703125,11.8427734375,2434.166748046875,1584.350830078125,2896.13623046875
PermanentCrop,PermanentCrop_1014.tif,1511.122802734375,1412.0810546875,1536.50732421875,1730.017333984375,1988.72705078125,2693.603759765625,3097.542236328125,3003.791748046875,792.466796875,14.091552734375,3253.966552734375,2278.78076171875,3404.49072265625
PermanentCrop,PermanentCrop_1015.tif,1450.08984375,1269.142578125,1342.062255859375,1478.8720703125,1743.69287109375,2464.126220703125,2858.99609375,2737.457275390625,734.842041015625,12.545166015625,2785.7158203125,1842.279296875,3149.8359375
